-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Latitude  10.7852   Longitude 79.1378 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 39.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
IMERG_PRECTOT         MERRA-2 Total Precipitation (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
IMERG_PRECTOT,2023,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2024,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2025,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
RH2M,2000,77.59,71.78,65.64,60.41,58.17,59.77,56.66,67.75,73.73,80.91,81.26,82.97,69.72
RH2M,2001,78.34,68.03,58.79,66.01,59.99,60.23,59.55,66.91,72.87,81.07,85.98,81.49,69.94
RH2M,2002,76.27,76.62,65.22,59.2,63.75,67.82,55.18,54.79,60.04,77.93,84.91,79.28,68.35
RH2M,2003,70.93,66.5,62.67,57.64,64.53,62.78,66.33,71.62,68.3,82.41,87.07,81.79,70.26
RH2M,2004,73.47,64.63,61.35,58.92,78.11,68.49,70.66,63.0,77.79,85.63,88.78,84.91,73.02
RH2M,2005,78.7,69.06,63.46,75.75,69.52,61.2,60.5,56.81,70.16,81.71,90.68,89.26,72.24
RH2M,2006,84.86,77.01,69.16,59.99,65.02,62.15,54.43,61.11,75.72,78.95,89.37,82.68,71.66
RH2M,2007,76.23,68.51,61.69,64.78,60.32,60.52,63.02,68.54,71.69,75.98,84.3,86.58,70.19
RH2M,2008,84.32,76.19,79.58,71.76,62.05,59.34,61.82,70.01,71.25,76.67,81.43,86.77,73.44
RH2M,2009,81.75,72.45,67.61,66.59,60.71,53.37,54.8,62.88,64.28,63.89,87.34,88.13,68.63
RH2M,2010,85.35,75.85,64.17,62.45,64.99,65.96,64.5,69.04,75.18,79.24,88.29,89.47,73.7
RH2M,2011,86.39,79.17,67.2,65.21,61.62,55.49,59.62,62.49,67.42,80.21,86.91,84.92,71.35
RH2M,2012,80.39,71.74,62.25,62.25,64.28,59.1,60.62,63.22,67.27,81.23,85.04,83.25,70.06
RH2M,2013,73.75,67.83,64.44,58.86,56.98,59.07,56.26,65.04,75.27,76.17,83.21,80.27,68.09
RH2M,2014,72.25,65.43,60.48,59.99,69.3,61.17,56.94,64.33,66.39,77.91,86.23,87.84,69.06
RH2M,2015,79.76,70.11,63.29,66.59,70.94,69.19,60.22,62.72,67.58,77.86,89.96,89.35,72.3
RH2M,2016,83.68,75.68,64.33,60.03,65.83,66.62,64.74,63.44,64.22,66.9,72.59,72.04,68.33
RH2M,2017,70.49,66.31,67.62,58.06,61.62,58.34,55.46,71.78,78.04,77.97,89.18,86.05,70.1
RH2M,2018,81.17,74.71,67.06,64.49,66.63,61.67,62.67,58.6,64.71,80.66,85.89,85.92,71.17
RH2M,2019,75.35,68.88,61.21,58.31,58.02,55.09,59.62,65.32,77.57,86.24,87.31,87.39,70.04
RH2M,2020,82.8,70.23,62.71,62.47,57.25,59.58,70.97,71.71,75.32,78.53,84.31,88.62,72.07
RH2M,2021,88.78,82.31,74.07,65.81,65.48,63.25,69.13,69.98,76.99,85.83,91.85,87.08,76.69
RH2M,2022,85.28,77.95,68.15,69.09,64.48,68.15,67.71,73.78,75.53,80.62,86.85,87.92,75.44
RH2M,2023,78.36,72.51,66.6,62.34,72.46,65.71,62.28,64.52,70.44,72.5,88.35,87.95,72.0
RH2M,2024,83.32,73.33,61.79,60.11,67.9,69.44,63.32,71.9,65.29,81.15,87.54,89.25,72.88
RH2M,2025,85.16,78.04,70.2,64.86,68.14,63.92,56.36,67.9,72.47,-999.0,-999.0,-999.0,-999.0
T2M,2000,24.78,27.08,28.64,31.51,31.67,30.06,30.4,28.61,28.49,26.47,25.71,23.9,28.11
T2M,2001,24.63,26.8,30.12,30.06,31.68,30.29,30.24,29.41,28.55,27.08,25.58,24.45,28.25
T2M,2002,25.27,25.65,28.87,31.72,31.2,29.86,31.49,30.7,30.53,27.65,25.48,24.53,28.59
T2M,2003,25.46,27.88,29.27,31.66,31.09,30.52,29.32,28.72,29.36,27.23,25.37,24.4,28.35
T2M,2004,25.08,26.46,29.57,31.9,28.5,29.13,28.4,29.72,27.71,26.4,25.09,23.55,27.62
T2M,2005,24.63,26.58,29.68,29.02,30.61,30.88,30.42,31.12,29.11,27.38,24.41,23.91,28.16
T2M,2006,23.21,24.51,28.44,31.24,30.67,30.45,31.21,30.18,27.99,27.64,25.41,24.09,27.94
T2M,2007,24.55,26.34,29.05,30.51,31.74,30.84,29.98,28.93,28.55,27.57,24.68,23.99,28.07
T2M,2008,23.4,25.81,26.42,29.05,31.06,30.48,29.93,28.71,28.61,27.61,25.92,23.77,27.56
T2M,2009,23.5,25.32,27.93,30.32,31.71,31.66,30.88,30.0,30.07,29.4,25.96,24.51,28.45
T2M,2010,23.91,25.44,29.3,31.76,31.57,29.97,29.22,29.07,28.0,27.69,25.69,23.98,27.98
T2M,2011,23.61,24.86,28.06,29.99,31.48,31.29,29.73,29.72,29.26,27.42,25.31,24.12,27.92
T2M,2012,23.76,25.99,29.79,31.0,30.93,30.51,30.28,29.72,29.33,27.13,25.17,25.13,28.23
T2M,2013,25.46,27.1,29.08,32.17,32.2,30.44,30.38,29.53,28.1,27.97,25.95,24.26,28.56
T2M,2014,25.13,26.67,28.85,31.36,30.43,31.13,30.85,29.58,29.5,27.69,25.04,24.32,28.38
T2M,2015,24.11,25.9,29.06,30.09,29.78,29.45,30.63,30.4,29.63,27.74,25.76,24.8,28.12
T2M,2016,23.61,26.16,29.57,32.42,31.12,29.68,29.74,30.07,29.74,29.08,26.68,25.59,28.62
T2M,2017,25.24,25.49,28.72,32.27,31.81,31.03,31.39,29.05,28.17,28.01,25.74,24.35,28.45
T2M,2018,23.5,25.23,28.51,30.93,30.75,30.45,30.08,30.43,29.83,27.25,25.61,24.55,28.1
T2M,2019,23.99,27.58,29.82,31.93,33.01,32.52,30.84,29.46,28.09,26.69,26.42,24.96,28.78
T2M,2020,24.65,26.39,29.27,31.26,32.82,30.96,28.92,29.04,28.04,27.53,26.46,24.38,28.31
T2M,2021,24.39,23.86,27.27,30.61,30.84,30.43,29.33,28.9,28.1,27.06,25.63,24.48,27.59
T2M,2022,24.69,25.07,28.6,30.09,31.05,29.52,29.25,28.4,28.38,27.24,25.2,24.68,27.7
T2M,2023,23.98,25.35,28.75,30.93,30.14,30.44,30.32,30.72,29.07,29.0,26.51,25.45,28.4
T2M,2024,24.82,27.06,29.3,32.25,31.26,29.64,29.99,29.47,30.22,27.83,26.15,25.37,28.61
T2M,2025,23.9,25.44,28.5,30.74,30.54,30.52,31.21,29.41,29.08,-999.0,-999.0,-999.0,-999.0
WS2M,2000,3.01,2.57,2.35,2.46,2.98,4.38,4.21,4.04,2.34,1.91,3.02,3.19,3.04
WS2M,2001,2.96,2.1,2.43,2.25,3.41,4.46,4.14,3.67,2.48,2.2,2.33,3.37,2.99
WS2M,2002,2.77,2.84,2.39,2.53,3.56,3.54,3.93,4.31,2.9,2.19,2.42,3.14,3.05
WS2M,2003,3.21,2.78,2.43,2.63,3.42,3.81,3.32,3.26,2.63,2.16,3.07,2.98,2.98
WS2M,2004,2.77,2.83,2.5,2.64,3.05,3.98,3.39,3.89,2.29,2.3,3.14,3.14,2.99
WS2M,2005,2.57,2.56,2.36,2.1,2.66,3.97,4.38,3.66,3.0,1.89,3.06,2.88,2.93
WS2M,2006,2.56,2.33,2.04,2.38,3.44,3.48,4.67,4.0,3.03,2.43,2.37,3.19,3.0
WS2M,2007,2.98,2.63,2.41,2.28,3.22,3.61,3.78,3.14,2.86,2.04,2.36,2.9,2.85
WS2M,2008,2.44,2.37,2.22,2.17,3.43,3.72,3.51,2.94,2.72,2.09,2.81,2.69,2.76
WS2M,2009,2.57,2.12,2.04,2.34,3.06,4.34,4.81,3.29,3.14,2.67,2.29,2.97,2.98
WS2M,2010,2.6,2.22,2.32,2.65,3.13,3.58,3.73,3.0,2.27,2.13,2.0,2.71,2.7
WS2M,2011,2.96,2.55,2.43,2.26,3.01,4.48,4.2,3.5,2.8,1.71,2.75,2.97,2.97
WS2M,2012,2.29,2.6,2.39,2.44,3.22,4.29,3.56,3.35,2.59,2.35,2.33,3.27,2.89
WS2M,2013,2.97,2.91,2.64,2.83,3.54,4.64,4.71,3.15,2.7,2.0,2.58,2.9,3.13
WS2M,2014,3.29,2.75,2.78,2.36,2.86,3.76,4.62,3.44,2.5,2.03,2.85,3.14,3.04
WS2M,2015,2.69,2.81,2.6,2.25,2.79,3.68,3.86,2.98,2.68,2.08,2.36,2.81,2.8
WS2M,2016,2.31,2.22,2.33,2.71,2.93,3.53,3.35,3.28,2.55,1.78,2.71,2.95,2.72
WS2M,2017,3.11,2.62,2.27,2.6,2.85,3.87,3.57,2.67,2.32,2.21,2.63,2.65,2.78
WS2M,2018,2.62,2.65,2.4,2.55,2.61,3.94,4.31,4.27,2.3,2.26,2.6,2.62,2.93
WS2M,2019,2.81,2.71,2.57,2.53,3.19,3.88,3.48,3.83,2.62,1.75,2.22,2.86,2.87
WS2M,2020,2.26,2.79,2.51,2.5,2.95,3.46,2.71,2.98,2.86,2.24,2.75,3.22,2.77
WS2M,2021,2.67,2.51,2.09,2.17,3.03,3.27,3.49,2.92,2.5,1.95,2.33,2.56,2.63
WS2M,2022,2.43,2.57,2.51,2.16,3.08,2.84,3.42,2.91,2.24,1.79,2.43,2.87,2.61
WS2M,2023,2.76,2.54,2.63,2.4,2.68,2.95,3.9,2.7,3.01,2.15,2.18,3.19,2.76
WS2M,2024,2.68,2.82,2.37,2.56,2.73,3.39,4.45,2.75,2.85,1.68,3.07,2.74,2.84
WS2M,2025,2.95,2.33,2.14,2.05,2.85,3.51,3.98,2.76,2.25,-999.0,-999.0,-999.0,-999.0
