-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Latitude  42.0347   Longitude -93.62 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 310.22 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
IMERG_PRECTOT         MERRA-2 Total Precipitation (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2M,2019,-7.61,-8.71,-0.72,9.53,14.23,20.86,23.91,21.4,21.1,7.77,-0.01,-1.69,8.43
T2M,2020,-5.41,-3.17,4.44,8.24,14.7,22.78,25.38,24.11,17.35,8.27,4.98,-2.79,9.94
T2M,2021,-3.95,-9.28,5.66,10.44,15.88,25.0,25.35,24.97,20.72,13.1,3.64,-0.07,11.08
T2M,2022,-8.85,-5.42,2.58,7.2,16.73,22.55,25.4,24.86,19.59,11.03,2.54,-5.79,9.45
T2M,2023,-5.12,-2.23,1.51,9.78,18.02,23.25,24.27,24.69,21.25,12.47,4.67,1.25,11.22
T2M,2024,-6.92,2.44,5.35,11.51,17.56,22.86,23.61,23.4,20.68,14.69,4.88,-2.33,11.49
T2M,2025,-7.45,-5.35,5.93,10.46,16.07,22.9,24.57,21.92,19.79,-999.0,-999.0,-999.0,-999.0
WS2M,2000,3.85,4.13,3.64,3.94,3.6,3.46,2.38,2.57,3.3,3.07,3.6,3.81,3.44
WS2M,2001,3.28,3.62,3.43,4.52,3.75,2.96,2.45,2.54,2.49,3.5,3.44,3.89,3.32
WS2M,2002,3.86,4.72,4.26,4.33,3.79,3.27,2.5,2.44,2.64,2.94,3.07,3.38,3.42
WS2M,2003,3.86,4.01,3.89,4.03,3.47,2.62,2.52,2.26,3.08,2.96,3.55,3.94,3.34
WS2M,2004,4.0,3.88,4.44,3.72,3.85,2.52,2.23,2.48,3.29,3.46,3.08,4.02,3.41
WS2M,2005,3.6,3.46,3.92,3.83,3.78,3.05,2.64,2.32,2.98,3.06,4.01,3.38,3.33
WS2M,2006,4.04,3.99,4.25,4.18,3.81,2.88,2.59,2.55,2.89,3.46,3.15,3.64,3.45
WS2M,2007,4.33,4.17,3.98,4.31,3.8,2.81,2.57,2.41,3.08,3.34,3.67,3.11,3.46
WS2M,2008,3.97,3.62,3.65,4.24,3.65,2.97,2.33,2.1,2.61,3.23,3.6,4.47,3.37
WS2M,2009,3.82,4.23,4.21,3.98,3.34,2.41,2.33,2.72,2.27,3.31,3.28,3.62,3.29
WS2M,2010,3.38,2.96,3.54,3.8,3.37,2.72,2.42,2.49,3.1,3.01,3.77,3.7,3.19
WS2M,2011,3.43,4.14,3.68,4.33,3.91,3.2,2.18,2.23,2.64,3.27,3.72,3.31,3.33
WS2M,2012,4.25,3.91,4.09,4.05,3.68,3.26,2.44,2.3,2.64,3.11,3.3,3.43,3.37
WS2M,2013,4.12,4.31,3.85,3.92,3.68,2.92,2.34,2.37,3.07,3.38,3.77,3.7,3.45
WS2M,2014,5.0,3.84,4.48,4.44,3.23,2.82,2.51,2.09,2.64,3.28,4.23,3.21,3.48
WS2M,2015,3.83,3.78,3.65,3.78,3.53,2.56,2.25,2.48,2.76,3.03,3.83,3.68,3.26
WS2M,2016,3.42,4.09,3.9,4.39,2.72,2.75,2.39,2.18,3.1,3.07,3.27,4.14,3.28
WS2M,2017,3.62,3.84,4.33,3.78,3.48,3.1,2.44,2.3,2.82,3.84,3.36,3.9,3.4
WS2M,2018,4.01,3.69,4.1,3.94,2.72,2.74,2.31,2.48,2.72,2.88,3.26,3.26,3.17
WS2M,2019,4.04,4.0,3.72,4.09,3.23,2.44,2.49,2.24,2.95,3.44,3.4,3.44,3.28
WS2M,2020,3.69,3.81,3.77,3.81,3.08,3.19,2.42,2.76,3.17,3.42,3.67,3.37,3.34
WS2M,2021,3.57,3.43,4.22,3.82,3.44,2.67,2.34,2.55,2.8,3.19,3.76,4.0,3.32
WS2M,2022,4.29,4.5,4.27,4.8,3.71,2.8,2.42,2.31,2.67,2.96,3.94,4.24,3.57
WS2M,2023,3.56,4.08,4.03,4.47,3.03,2.22,2.03,2.55,2.59,3.37,3.2,3.14,3.18
WS2M,2024,3.32,3.83,4.24,4.75,3.25,3.12,2.19,2.42,2.43,3.31,3.44,3.49,3.31
WS2M,2025,3.93,4.09,4.44,4.09,3.06,2.68,2.05,1.99,2.0,-999.0,-999.0,-999.0,-999.0
