-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Latitude  38.61   Longitude -121.83 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 67.69 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
IMERG_PRECTOT         MERRA-2 Total Precipitation (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2023,8.12,11.31,14.56,24.51,25.7,28.37,30.3,25.42,20.91,15.48,10.67,7.08,18.57
ALLSKY_SFC_SW_DWN,2024,6.94,10.68,16.04,22.46,28.88,30.43,29.18,25.56,21.63,15.95,9.53,6.81,18.69
ALLSKY_SFC_SW_DWN,2025,10.28,11.61,15.97,22.65,28.95,30.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2001,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2002,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2003,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2004,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2005,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2006,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2007,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2008,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2009,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2010,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2011,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2012,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2013,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2014,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2015,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2016,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2017,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2018,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2019,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2020,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2021,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2022,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2023,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2024,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2025,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
RH2M,2000,83.13,86.7,80.4,75.74,66.89,53.36,49.58,46.41,45.79,62.43,68.58,70.58,65.74
RH2M,2001,72.82,79.42,79.31,69.36,49.32,40.24,47.48,50.04,51.25,48.93,70.99,85.5,61.96
RH2M,2002,84.52,82.2,75.47,73.27,62.8,50.05,47.89,45.02,39.92,46.02,61.1,82.34,62.46
RH2M,2003,89.24,79.01,78.82,77.51,67.11,54.83,43.74,50.51,43.1,42.17,69.52,81.11,64.64
RH2M,2004,85.17,82.77,76.7,67.4,59.65,49.29,51.15,49.07,39.53,59.06,67.71,78.25,63.79
RH2M,2005,88.24,84.18,79.89,73.74,71.55,61.01,48.54,45.24,49.7,54.56,64.58,82.34,66.87
RH2M,2006,87.86,81.17,84.6,83.06,74.99,62.76,48.48,50.95,42.99,48.0,74.64,71.31,67.47
RH2M,2007,70.97,81.65,72.87,65.45,56.99,47.36,51.09,48.68,51.42,61.52,59.67,74.11,61.72
RH2M,2008,86.56,83.1,75.1,63.71,54.82,39.92,47.16,45.65,41.57,42.32,71.56,76.66,60.63
RH2M,2009,73.42,79.9,76.31,65.41,62.15,56.17,46.55,47.48,42.64,58.92,64.49,79.14,62.63
RH2M,2010,87.99,87.7,78.94,77.52,68.61,57.96,51.78,53.0,42.94,59.33,71.33,85.99,68.5
RH2M,2011,86.72,78.98,86.22,77.03,71.87,65.78,55.83,53.96,43.18,60.08,68.35,58.61,67.16
RH2M,2012,69.66,68.71,72.96,72.38,57.88,47.69,48.16,44.79,47.23,57.61,72.6,84.18,61.97
RH2M,2013,82.9,77.82,73.44,62.21,50.82,46.94,47.72,52.78,52.55,39.87,52.82,59.81,58.2
RH2M,2014,56.57,76.8,71.81,67.58,50.42,44.81,45.37,52.76,53.88,51.85,69.59,87.79,60.66
RH2M,2015,85.76,82.62,74.85,64.71,64.71,50.5,49.34,49.58,42.36,50.09,64.2,80.78,63.22
RH2M,2016,87.4,81.72,83.86,75.59,70.53,50.13,45.23,49.94,44.94,64.96,79.48,84.58,68.18
RH2M,2017,89.74,88.19,83.09,79.89,74.51,63.56,46.78,48.46,44.81,39.08,77.01,66.9,66.67
RH2M,2018,87.98,68.88,78.16,75.38,66.03,49.62,41.69,50.0,45.67,51.67,45.35,80.01,61.73
RH2M,2019,84.98,84.92,82.58,81.68,79.68,62.68,54.36,48.32,48.39,32.49,50.66,88.16,66.49
RH2M,2020,89.63,71.82,74.41,66.37,56.19,43.13,44.02,42.52,41.78,31.86,57.58,69.53,57.38
RH2M,2021,77.37,70.67,66.17,59.2,45.24,43.77,42.64,45.81,42.49,59.46,83.52,88.93,60.39
RH2M,2022,84.0,72.94,74.0,63.94,51.66,42.17,47.84,44.66,44.64,49.65,61.46,85.03,60.14
RH2M,2023,86.1,81.63,83.67,76.41,79.63,66.94,50.31,46.84,56.69,51.28,61.48,81.13,68.44
RH2M,2024,88.59,87.41,84.24,77.41,66.76,48.35,38.61,45.16,43.16,43.97,70.85,88.03,65.15
RH2M,2025,83.57,85.56,82.93,79.01,64.27,52.05,50.97,45.21,53.07,-999.0,-999.0,-999.0,-999.0
T2M,2000,8.91,10.06,11.14,14.22,17.77,22.62,22.82,23.78,22.34,16.45,9.65,8.6,15.71
T2M,2001,7.04,8.32,12.91,12.68,21.91,23.69,23.43,23.52,21.8,19.16,13.2,8.41,16.39
T2M,2002,6.53,9.57,10.63,13.93,17.14,22.14,23.96,23.59,23.18,17.61,12.84,9.43,15.91
T2M,2003,10.57,8.88,12.02,11.09,17.46,22.16,25.91,23.82,23.57,20.28,10.42,8.82,16.3
T2M,2004,7.72,9.08,14.2,15.36,18.55,22.62,23.71,24.25,23.32,16.98,10.94,8.95,16.33
T2M,2005,7.26,10.49,12.34,12.98,17.65,19.85,25.75,24.56,20.28,17.52,12.52,9.49,15.93
T2M,2006,8.0,9.22,8.33,12.7,17.34,21.75,25.68,22.64,22.0,16.7,11.79,7.5,15.33
T2M,2007,6.33,9.63,13.31,14.75,18.13,22.02,24.03,24.07,20.77,15.73,12.42,6.8,15.7
T2M,2008,6.51,8.66,10.72,13.35,18.75,22.85,24.34,24.74,22.88,18.41,13.06,6.57,15.92
T2M,2009,8.1,9.11,10.89,14.07,18.92,20.8,23.73,23.79,24.16,16.44,11.16,6.49,15.67
T2M,2010,8.37,9.66,10.2,11.48,14.5,21.13,22.52,21.69,22.93,17.74,10.84,9.11,15.04
T2M,2011,7.15,7.54,10.12,12.11,14.17,19.24,22.15,22.2,23.78,17.78,10.41,7.54,14.55
T2M,2012,8.59,9.88,10.63,13.99,18.34,21.65,23.11,23.93,21.81,18.28,12.86,7.6,15.9
T2M,2013,5.7,8.45,12.7,16.24,19.53,23.43,23.81,23.02,21.59,17.28,13.39,7.02,16.05
T2M,2014,10.33,11.12,13.32,15.64,19.95,23.18,24.8,23.28,22.53,19.84,13.02,10.29,17.31
T2M,2015,9.15,11.92,14.19,15.04,16.35,23.09,24.18,23.89,23.02,21.06,10.66,7.85,16.73
T2M,2016,8.87,11.29,12.27,14.74,17.51,22.29,23.38,22.31,22.12,16.93,12.54,7.14,15.95
T2M,2017,6.87,9.96,12.47,13.21,16.82,20.85,23.89,24.29,23.53,18.75,12.45,8.46,15.99
T2M,2018,9.51,9.63,10.9,13.65,17.38,22.25,25.51,22.68,21.74,18.42,13.56,8.5,16.18
T2M,2019,9.5,7.32,10.78,14.93,14.94,20.73,22.55,24.63,22.51,17.93,13.89,9.05,15.77
T2M,2020,8.34,10.86,10.87,15.63,19.59,23.65,24.18,25.95,24.42,21.46,11.78,8.75,17.14
T2M,2021,9.0,10.32,10.9,15.53,20.42,23.59,24.69,23.9,23.03,16.64,11.86,7.26,16.46
T2M,2022,8.53,9.81,12.42,14.49,18.93,23.84,23.41,24.98,24.38,19.15,9.86,7.47,16.47
T2M,2023,8.2,7.44,8.79,13.02,15.41,18.57,23.7,25.1,21.09,19.12,13.04,10.29,15.37
T2M,2024,9.72,9.96,11.02,14.0,17.54,23.06,27.07,24.3,23.66,21.22,11.56,9.48,16.91
T2M,2025,8.09,9.97,11.17,14.08,18.42,21.36,22.14,24.75,23.4,-999.0,-999.0,-999.0,-999.0
WS2M,2000,1.77,2.13,2.13,2.02,2.24,2.72,2.54,2.56,2.09,2.1,1.59,1.67,2.13
WS2M,2001,1.99,2.47,1.95,1.99,2.62,2.61,2.96,2.7,2.32,2.1,1.79,2.36,2.32
WS2M,2002,1.63,1.74,1.82,2.07,2.33,2.82,2.99,2.54,2.21,1.88,1.98,2.51,2.21
WS2M,2003,1.33,1.84,1.95,2.14,2.15,2.44,2.81,2.58,2.38,2.01,1.6,2.03,2.11
WS2M,2004,1.59,2.04,2.01,2.39,2.44,2.83,3.17,2.69,2.2,2.12,1.9,2.29,2.31
WS2M,2005,1.83,1.57,2.01,2.18,2.29,2.73,2.67,2.71,2.07,1.89,2.22,2.34,2.21
WS2M,2006,1.78,1.99,2.27,1.95,2.01,2.53,2.5,2.58,2.24,1.76,1.73,2.13,2.12
WS2M,2007,2.15,2.09,1.75,2.2,2.73,2.7,2.84,2.71,2.25,1.84,1.77,2.3,2.28
WS2M,2008,2.43,2.08,2.01,2.24,2.76,2.83,2.71,2.6,2.2,2.33,1.79,1.84,2.32
WS2M,2009,1.92,2.13,2.25,2.17,2.47,2.58,2.91,2.64,2.08,2.3,2.03,1.62,2.26
WS2M,2010,1.97,1.57,1.99,2.29,2.59,2.72,3.01,2.74,2.04,2.02,2.34,1.82,2.26
WS2M,2011,1.71,2.37,2.29,2.4,2.56,2.32,2.76,2.73,2.22,1.81,1.93,1.97,2.26
WS2M,2012,1.94,2.18,2.38,2.12,2.56,2.98,2.93,2.92,2.47,2.08,1.93,2.28,2.4
WS2M,2013,1.68,1.94,1.92,2.81,2.66,2.84,3.23,2.92,2.58,1.76,1.8,1.97,2.34
WS2M,2014,1.64,1.92,2.12,2.04,2.54,2.81,3.24,2.89,2.4,1.79,1.49,2.12,2.25
WS2M,2015,1.58,1.95,1.74,2.46,2.86,2.91,3.38,2.9,2.22,1.81,1.98,2.02,2.32
WS2M,2016,1.91,1.91,2.28,2.35,2.26,2.57,3.16,3.12,2.33,2.19,1.46,2.15,2.31
WS2M,2017,2.45,2.33,2.03,2.28,2.49,2.57,2.88,2.81,2.24,2.25,1.67,1.96,2.33
WS2M,2018,1.5,2.41,2.02,2.15,2.69,2.7,3.05,2.66,2.22,2.04,2.03,1.95,2.28
WS2M,2019,2.05,2.78,1.9,2.21,2.44,2.58,2.75,2.7,2.39,2.35,1.72,2.02,2.32
WS2M,2020,1.62,2.35,1.94,2.05,2.49,2.79,3.1,2.62,2.21,2.18,1.92,1.9,2.26
WS2M,2021,1.99,2.38,2.2,2.23,2.99,3.21,3.31,2.84,2.46,2.2,1.73,1.94,2.46
WS2M,2022,1.64,2.08,2.04,2.66,2.88,2.94,3.37,2.92,2.18,1.87,1.94,1.97,2.38
WS2M,2023,2.87,2.2,2.38,2.14,2.21,2.78,2.75,2.66,2.41,1.86,1.75,1.59,2.3
WS2M,2024,1.82,2.02,2.28,1.91,2.67,2.77,3.08,2.87,2.29,2.12,2.18,2.01,2.34
WS2M,2025,1.86,2.19,2.19,1.97,2.59,2.97,3.36,2.81,2.34,-999.0,-999.0,-999.0,-999.0
