-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Latitude  27.5619   Longitude 80.6827 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 136.46 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
IMERG_PRECTOT         MERRA-2 Total Precipitation (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2012,10.95,16.6,21.52,24.17,25.65,23.47,17.15,16.58,17.07,18.04,13.71,11.12,17.99
ALLSKY_SFC_SW_DWN,2013,10.13,14.72,21.29,23.99,25.64,17.16,17.34,17.55,18.89,15.45,14.4,11.71,17.36
ALLSKY_SFC_SW_DWN,2014,9.24,14.28,21.17,23.96,25.44,23.33,17.3,20.06,18.17,16.31,14.67,10.4,17.87
ALLSKY_SFC_SW_DWN,2015,8.97,15.47,19.87,22.6,25.52,23.05,19.56,18.05,20.03,17.22,13.24,10.83,17.87
ALLSKY_SFC_SW_DWN,2016,11.44,16.09,20.64,24.04,23.43,21.06,15.5,19.75,17.83,17.01,14.19,10.02,17.57
ALLSKY_SFC_SW_DWN,2017,11.84,17.37,21.02,24.27,23.64,22.23,15.75,14.71,17.86,16.82,13.28,10.93,17.46
ALLSKY_SFC_SW_DWN,2018,10.75,15.57,21.69,22.42,23.8,21.08,15.51,13.74,16.6,18.32,13.44,12.07,17.08
ALLSKY_SFC_SW_DWN,2019,12.1,13.41,20.61,23.68,25.82,22.31,16.66,17.75,14.71,15.3,12.31,9.24,17.01
ALLSKY_SFC_SW_DWN,2020,9.86,15.85,19.08,22.72,24.19,19.32,16.38,17.39,16.71,17.83,13.65,11.09,17.0
ALLSKY_SFC_SW_DWN,2021,9.47,15.98,20.85,24.87,20.3,19.06,17.06,15.28,16.95,16.51,13.44,10.47,16.67
ALLSKY_SFC_SW_DWN,2022,8.64,15.1,20.94,24.49,22.2,21.66,18.79,17.98,15.74,14.74,13.5,11.69,17.12
ALLSKY_SFC_SW_DWN,2023,9.68,17.14,18.51,22.43,23.8,22.06,16.62,15.02,16.58,17.38,12.35,10.76,16.84
ALLSKY_SFC_SW_DWN,2024,7.46,15.15,19.94,23.24,23.63,21.52,16.36,16.41,16.22,17.28,12.45,11.87,16.79
ALLSKY_SFC_SW_DWN,2025,10.56,16.69,21.74,22.54,22.07,18.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2001,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2002,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2003,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2004,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2005,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2006,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2007,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2008,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2009,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2010,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2011,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2012,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2013,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2014,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2015,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2016,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2017,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2018,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2019,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2020,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2021,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2022,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2023,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2024,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
IMERG_PRECTOT,2025,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
RH2M,2000,33.01,29.18,16.03,12.1,30.84,57.06,72.16,75.11,79.87,57.6,42.96,34.56,45.09
RH2M,2001,36.85,25.8,15.93,18.27,30.07,50.44,68.16,75.74,60.17,56.92,38.07,35.91,42.84
RH2M,2002,45.92,43.12,26.34,14.3,21.92,36.89,36.82,68.84,77.56,56.15,41.23,42.69,42.65
RH2M,2003,48.0,48.37,30.17,18.67,15.8,33.65,67.16,76.96,83.88,69.05,61.06,62.5,51.32
RH2M,2004,61.53,45.41,27.21,21.06,27.5,52.97,77.1,79.99,70.42,57.99,47.59,49.97,51.63
RH2M,2005,53.94,44.36,38.84,17.31,25.35,28.71,77.13,77.34,82.63,70.87,51.07,45.68,51.23
RH2M,2006,41.31,35.74,34.11,23.17,34.1,52.78,77.15,80.55,72.22,52.77,47.06,46.92,49.95
RH2M,2007,33.83,53.93,43.63,26.47,35.73,42.92,69.14,85.43,81.81,64.09,54.41,47.01,53.21
RH2M,2008,40.89,32.72,19.39,23.89,29.05,67.18,86.32,88.78,85.85,77.68,73.1,72.39,58.19
RH2M,2009,63.18,45.39,31.61,17.83,27.29,26.03,59.22,77.19,84.15,74.26,68.68,64.4,53.38
RH2M,2010,56.1,49.78,30.97,13.26,21.57,30.93,67.27,83.62,89.22,77.93,74.71,67.3,55.3
RH2M,2011,59.25,51.98,35.59,23.46,26.55,46.63,83.6,88.22,87.11,70.95,67.98,54.93,58.09
RH2M,2012,63.24,46.11,29.75,26.39,15.71,22.74,69.54,84.65,86.75,69.3,61.37,51.75,52.34
RH2M,2013,50.36,59.51,39.89,27.2,16.56,58.74,84.31,85.87,82.73,79.47,68.17,61.69,59.55
RH2M,2014,61.43,57.14,42.98,25.07,22.84,27.01,64.45,72.59,68.7,53.47,39.2,42.6,48.14
RH2M,2015,50.88,42.91,49.68,41.95,22.19,33.49,73.35,76.81,60.72,44.34,39.23,32.87,47.44
RH2M,2016,30.31,24.09,25.98,15.53,29.22,44.0,81.91,85.37,81.63,59.44,47.39,42.95,47.45
RH2M,2017,46.49,36.18,27.92,17.02,27.43,39.29,82.01,84.54,79.58,56.98,50.78,44.77,49.55
RH2M,2018,38.86,33.0,20.87,28.72,25.42,37.44,75.41,89.37,86.97,69.3,61.49,52.94,51.78
RH2M,2019,51.66,52.47,40.1,28.39,18.92,34.44,77.74,85.74,87.6,79.44,68.79,68.91,57.93
RH2M,2020,71.11,57.61,55.71,38.26,37.51,55.4,80.04,84.94,72.95,46.35,41.1,38.88,56.7
RH2M,2021,42.09,29.77,20.42,16.37,40.5,61.84,72.82,85.63,86.59,78.25,70.36,64.46,55.94
RH2M,2022,73.15,66.99,45.0,20.32,34.28,33.99,62.22,73.48,78.43,79.37,74.33,66.35,59.01
RH2M,2023,58.28,44.5,43.8,34.7,34.61,41.82,76.68,82.32,83.36,63.03,55.08,54.94,56.21
RH2M,2024,51.46,41.42,34.6,19.41,23.78,32.17,83.89,86.06,86.75,78.43,63.82,54.69,54.82
RH2M,2025,48.56,38.06,23.14,27.01,33.42,49.97,76.65,87.09,87.58,-999.0,-999.0,-999.0,-999.0
T2M,2000,16.02,17.37,24.36,32.28,35.39,32.61,30.62,30.1,27.34,25.11,21.23,16.19,25.74
T2M,2001,14.58,19.14,24.99,31.36,35.18,34.01,31.64,30.1,29.81,26.32,21.57,16.74,26.31
T2M,2002,15.06,18.31,25.31,32.23,35.96,36.03,36.82,30.82,27.23,25.46,21.34,16.82,26.83
T2M,2003,13.71,18.52,24.06,31.83,34.47,36.61,31.62,30.0,27.89,23.51,18.54,15.45,25.54
T2M,2004,13.9,17.81,25.83,32.68,34.57,33.06,29.79,29.28,28.41,24.83,20.39,16.48,25.6
T2M,2005,14.78,18.84,25.83,30.23,33.53,37.3,29.87,29.64,27.77,24.87,19.16,15.37,25.62
T2M,2006,15.19,21.87,24.48,30.68,34.83,32.87,30.31,29.01,28.85,27.21,21.65,17.01,26.17
T2M,2007,15.3,18.56,23.05,31.82,33.81,35.4,31.2,28.7,27.84,24.05,20.65,15.13,25.48
T2M,2008,15.03,17.41,26.56,30.85,34.35,31.12,28.67,28.17,27.03,24.28,19.05,15.89,24.88
T2M,2009,15.19,18.64,24.6,31.39,35.23,36.76,33.32,30.16,27.63,22.24,18.58,14.58,25.72
T2M,2010,13.65,18.05,26.12,33.54,36.21,37.02,31.88,29.08,26.6,24.44,19.99,14.04,25.91
T2M,2011,12.45,17.93,24.3,30.54,35.98,34.03,29.23,28.16,27.32,24.28,19.92,15.3,24.98
T2M,2012,13.4,16.92,23.22,30.95,35.73,38.53,31.52,28.7,26.57,23.26,18.04,14.52,25.12
T2M,2013,13.08,17.3,23.86,30.72,36.07,32.6,29.3,28.49,27.74,24.5,17.81,14.87,24.73
T2M,2014,14.32,16.72,22.97,30.1,35.46,38.22,32.18,30.3,28.75,26.0,20.12,14.56,25.84
T2M,2015,14.11,19.42,22.68,28.57,35.21,36.41,30.4,29.73,29.42,27.16,23.3,17.01,26.14
T2M,2016,16.78,20.9,26.75,33.54,35.14,35.28,29.6,28.71,28.02,25.2,19.96,16.49,26.36
T2M,2017,15.51,19.42,24.71,33.13,35.72,35.49,29.41,28.86,28.16,26.55,20.23,17.03,26.21
T2M,2018,14.29,20.38,26.9,31.35,35.5,36.81,30.62,28.19,26.91,24.21,19.92,14.61,25.82
T2M,2019,14.39,17.53,22.89,31.31,35.75,36.83,30.61,28.86,27.4,23.6,20.21,13.43,25.26
T2M,2020,13.06,16.11,22.51,28.94,32.86,32.67,29.79,28.82,29.34,26.94,20.49,16.34,24.84
T2M,2021,16.11,20.63,27.23,30.91,31.53,31.63,31.07,28.69,27.7,24.45,17.63,14.61,25.2
T2M,2022,12.7,15.31,24.85,32.72,33.94,36.11,32.43,30.2,28.59,24.04,18.9,14.75,25.42
T2M,2023,13.89,19.1,24.54,28.96,32.09,35.04,30.61,29.08,27.9,25.38,21.48,16.83,25.43
T2M,2024,13.8,17.72,23.92,32.02,35.56,37.47,29.83,28.66,27.89,25.51,20.63,15.8,25.74
T2M,2025,15.41,19.35,25.86,30.66,34.25,33.81,30.33,28.59,27.58,-999.0,-999.0,-999.0,-999.0
WS2M,2000,1.74,2.02,2.23,2.42,2.54,2.69,2.11,1.93,1.08,0.99,1.28,1.29,1.86
WS2M,2001,1.65,2.03,1.98,2.22,2.24,2.11,2.22,1.51,1.37,1.39,1.06,1.29,1.75
WS2M,2002,1.54,1.91,1.94,2.2,2.36,2.41,2.74,1.92,1.64,1.09,1.28,1.38,1.87
WS2M,2003,1.68,1.87,1.95,2.42,2.6,2.21,2.52,1.69,1.32,1.19,1.22,1.25,1.83
WS2M,2004,1.4,1.6,2.24,2.34,2.67,3.0,2.25,2.37,1.5,1.14,1.14,1.42,1.92
WS2M,2005,1.44,2.19,1.83,2.09,2.05,2.92,3.08,1.71,2.31,0.96,1.31,1.34,1.93
WS2M,2006,1.79,1.9,1.83,1.95,2.34,2.45,2.48,2.38,1.53,1.16,1.44,1.59,1.9
WS2M,2007,1.85,1.89,2.27,2.11,2.39,2.87,2.38,2.0,1.71,1.3,1.0,1.68,1.96
WS2M,2008,1.68,1.74,2.0,2.32,1.98,1.91,1.98,1.86,1.62,0.94,0.93,1.16,1.68
WS2M,2009,1.45,2.0,1.74,2.72,2.82,2.71,2.43,1.99,1.42,1.52,1.3,1.36,1.95
WS2M,2010,1.47,1.75,1.99,2.42,2.26,2.78,2.67,1.8,2.0,1.19,1.3,1.4,1.92
WS2M,2011,1.72,1.68,1.96,1.91,2.12,2.73,2.03,2.28,1.84,1.09,0.99,1.15,1.79
WS2M,2012,1.56,1.98,2.05,2.31,2.48,3.4,2.46,1.94,1.92,1.12,1.42,1.98,2.05
WS2M,2013,1.75,1.78,2.36,2.62,2.49,2.74,2.1,1.76,1.62,1.52,1.62,1.79,2.01
WS2M,2014,1.73,2.02,2.23,2.7,2.97,2.54,2.01,2.1,1.89,1.33,1.93,1.99,2.12
WS2M,2015,1.87,1.72,2.17,2.13,2.12,2.69,2.57,1.77,1.89,1.39,1.57,1.6,1.96
WS2M,2016,1.56,1.79,2.1,2.94,2.19,2.5,2.07,1.98,1.6,1.17,1.3,1.46,1.89
WS2M,2017,1.81,1.95,2.35,2.45,2.2,2.42,2.33,1.92,1.52,0.91,1.31,1.39,1.88
WS2M,2018,1.79,1.98,2.28,2.34,2.42,3.04,2.61,1.65,2.02,1.15,1.28,1.43,2.0
WS2M,2019,1.66,1.85,1.98,2.13,2.95,2.66,2.2,1.88,1.88,1.21,1.37,1.44,1.93
WS2M,2020,1.6,1.62,2.02,2.14,2.27,2.24,2.26,2.27,1.46,1.27,1.6,1.93,1.89
WS2M,2021,1.93,1.75,2.37,2.38,2.27,1.99,2.29,2.13,1.93,1.48,1.35,1.44,1.94
WS2M,2022,1.61,2.0,1.79,2.06,1.91,2.49,2.78,2.65,2.2,1.46,1.33,1.53,1.98
WS2M,2023,1.53,1.85,1.86,2.17,2.12,3.21,2.2,2.27,1.58,1.01,1.23,1.44,1.87
WS2M,2024,1.34,1.75,1.95,2.91,2.38,2.73,2.36,2.01,1.86,1.36,1.41,1.6,1.97
WS2M,2025,1.76,2.06,2.23,2.09,2.49,2.15,2.25,2.04,1.66,-999.0,-999.0,-999.0,-999.0
